row-num,system-time,total-water,source-water,plains-water,jungle-water,wetlands-water,desert-water,plains-plants-level1-alive,plains-plants-level1-dead,plains-plants-level2-alive,plains-plants-level2-dead,plains-plants-level3-alive,plains-plants-level3-dead,plains-plants-level4-alive,plains-plants-level4-dead,jungle-plants-level1-alive,jungle-plants-level1-dead,jungle-plants-level2-alive,jungle-plants-level2-dead,jungle-plants-level3-alive,jungle-plants-level3-dead,jungle-plants-level4-alive,jungle-plants-level4-dead,wetlands-plants-level1-alive,wetlands-plants-level1-dead,wetlands-plants-level2-alive,wetlands-plants-level2-dead,wetlands-plants-level3-alive,wetlands-plants-level3-dead,wetlands-plants-level4-alive,wetlands-plants-level4-dead,desert-plants-level1-alive,desert-plants-level1-dead,desert-plants-level2-alive,desert-plants-level2-dead,desert-plants-level3-alive,desert-plants-level3-dead,desert-plants-level4-alive,desert-plants-level4-dead,plains-creatures-level1-alive,plains-creatures-level1-dead,plains-creatures-level2-alive,plains-creatures-level2-dead,plains-creatures-level3-alive,plains-creatures-level3-dead,plains-creatures-level4-alive,plains-creatures-level4-dead,jungle-creatures-level1-alive,jungle-creatures-level1-dead,jungle-creatures-level2-alive,jungle-creatures-level2-dead,jungle-creatures-level3-alive,jungle-creatures-level3-dead,jungle-creatures-level4-alive,jungle-creatures-level4-dead,wetlands-creatures-level1-alive,wetlands-creatures-level1-dead,wetlands-creatures-level2-alive,wetlands-creatures-level2-dead,wetlands-creatures-level3-alive,wetlands-creatures-level3-dead,wetlands-creatures-level4-alive,wetlands-creatures-level4-dead,desert-creatures-level1-alive,desert-creatures-level1-dead,desert-creatures-level2-alive,desert-creatures-level2-dead,desert-creatures-level3-alive,desert-creatures-level3-dead,desert-creatures-level4-alive,desert-creatures-level4-dead, plains-plants-level1-ids, plains-plants-level2-ids, plains-plants-level3-ids, plains-plants-level4-ids, jungle-plants-level1-ids, jungle-plants-level2-ids, jungle-plants-level3-ids, jungle-plants-level4-ids, wetlands-plants-level1-ids, wetlands-plants-level2-ids, wetlands-plants-level3-ids, wetlands-plants-level4-ids, desert-plants-level1-ids, desert-plants-level2-ids, desert-plants-level3-ids, desert-plants-level4-ids, plains-creatures-level1-ids, plains-creatures-level2-ids, plains-creatures-level3-ids, plains-creatures-level4-ids, jungle-creatures-level1-ids, jungle-creatures-level2-ids, jungle-creatures-level3-ids, jungle-creatures-level4-ids, wetlands-creatures-level1-ids, wetlands-creatures-level2-ids, wetlands-creatures-level3-ids, wetlands-creatures-level4-ids, desert-creatures-level1-ids, desert-creatures-level2-ids, desert-creatures-level3-ids, desert-creatures-level4-ids
367,445, 2.5,1.4564516,0.0261666666666667,0.0425,0.0308333333333333,0.0308333333333333,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q1-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
368,446, 2.5,1.4410802,0.0326666666666667,0.041,0.0301666666666667,0.0333333333333333,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
369,447, 2.5,1.4355299,0.0396666666666667,0.0396666666666667,0.03,0.0336666666666667,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,25,5,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X4-T49Q8X1, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T10Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
370,448, 2.5,1.429662,0.0485,0.0378333333333333,0.0298333333333333,0.034,17,0,9,0,2,0,0,0,59,0,15,0,9,1,5,0,25,5,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q28X0-T31Q31X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X4-T49Q8X1, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T10Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q1,T30Q1, T4Q1-T31Q1,T6Q1
371,450, 2.5,1.4259996,0.0651666666666667,0.036,0.0338333333333333,0.0321666666666667,17,0,9,0,2,0,0,0,59,0,15,0,9,1,5,0,25,5,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q28X0-T31Q31X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X4-T49Q8X1, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T10Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q1,T30Q1, T4Q1,T6Q1
372,451, 2.5,1.4219314,0.0741666666666667,0.0356666666666667,0.0348333333333333,0.0316666666666667,17,0,9,0,2,0,0,0,54,5,15,0,9,1,5,0,25,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X1-T31Q27X4,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T10Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q1,T30Q1, T4Q1,T6Q1
373,453, 2.5,1.4228515,0.0925,0.0333333333333333,0.0366666666666667,0.0303333333333333,20,0,9,0,2,0,0,0,29,30,15,0,9,1,5,0,25,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0, T17Q20X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X14-T31Q15X16,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q2-T31Q4,,,, T13Q1,T19Q60,,,,,T5Q1,T30Q1, T4Q1,T6Q1
374,454, 2.5,1.4200221,0.0976666666666667,0.0325,0.036,0.0291666666666667,20,0,9,0,2,0,0,0,29,30,15,0,9,1,5,0,25,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0, T17Q20X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X14-T31Q15X16,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q2-T31Q7,,,, T13Q1,T19Q60,,,,,T5Q1,T30Q1, T4Q1,T6Q1
375,456, 2.5,1.5214318,0.0995,0.0315,0.0356666666666667,0.0283333333333333,23,0,9,0,2,0,0,0,29,15,15,0,9,1,5,0,25,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0, T17Q23X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X7-T31Q15X8,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q2-T31Q7,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q1,T6Q1
376,457, 2.5,1.5033908,0.0998333333333333,0.0305,0.0348333333333333,0.0275,27,0,9,0,2,0,0,0,29,0,13,2,9,1,5,0,25,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0, T17Q27X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X0-T31Q15X0,T32Q7X1-T33Q6X1, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q2-T31Q7,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q1,T6Q1
377,459, 2.5,1.4859798,0.0966666666666667,0.029,0.0328333333333333,0.0261666666666667,30,0,9,0,2,0,0,0,29,0,6,9,9,1,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0, T17Q30X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X0-T31Q15X0,T32Q3X5-T33Q3X4, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q2-T31Q5,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q1,T6Q1
378,460, 2.5,1.4854988,0.0956666666666666,0.0286666666666667,0.032,0.0255,30,0,9,0,2,0,0,0,29,0,6,9,7,3,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0, T17Q30X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X0-T31Q15X0,T32Q3X5-T33Q3X4, T25Q4X0-T26Q1X1-T27Q2X2,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q2-T31Q1,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q1,T6Q1
379,462, 2.5,1.4198809,0.0935,0.0266666666666667,0.0305,0.0243333333333333,30,0,9,0,2,0,0,0,29,0,9,9,2,8,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0, T17Q30X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X0-T31Q15X0,T32Q4X5-T33Q5X4, T25Q1X3-T26Q0X2-T27Q1X3,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q2,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q4,T6Q1
380,463, 2.5,1.4425886,0.0921666666666667,0.0258333333333333,0.0298333333333333,0.0248333333333333,30,0,9,0,2,0,0,0,29,0,9,9,2,8,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0, T17Q30X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q14X0-T31Q15X0,T32Q4X5-T33Q5X4, T25Q1X3-T26Q0X2-T27Q1X3,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q2,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q7,T6Q1
381,465, 2.5,1.3928889,0.0896666666666667,0.0243333333333333,0.0363333333333333,0.0233333333333333,33,0,9,0,3,0,0,0,29,0,9,9,1,9,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0, T17Q33X0,T18Q4X0-T24Q5X0,T20Q3X0,,T30Q14X0-T31Q15X0,T32Q4X5-T33Q5X4, T25Q1X3-T26Q0X2-T27Q0X4,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q2,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q7,T6Q1
382,466, 2.5,1.4453779,0.0886666666666667,0.0238333333333333,0.0361666666666667,0.0228333333333333,33,0,11,0,3,0,0,0,29,0,9,7,1,9,5,0,25,0,1,4,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q3X0,,T30Q14X0-T31Q15X0,T32Q4X4-T33Q5X3, T25Q1X3-T26Q0X2-T27Q0X4,T34Q5X0,T39Q17X0-T49Q8X0, T38Q0X1-T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q2,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q7,T6Q1
383,468, 2.5,1.4366849,0.0848333333333333,0.022,0.0353333333333333,0.025,33,0,11,0,4,0,0,0,29,0,9,0,1,9,4,1,25,0,1,3,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X4,T34Q4X1, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q3,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q7,T6Q1
384,469, 2.5,1.4458669,0.0836666666666667,0.0215,0.0373333333333333,0.028,33,0,11,0,4,0,0,0,29,0,9,0,1,9,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X4,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q3,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q4-T31Q7,T6Q1
385,471, 2.5,1.4349529,0.0815,0.0198333333333333,0.0361666666666667,0.0281666666666667,33,0,11,0,4,0,0,0,29,0,9,0,1,9,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X4,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q3,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q3-T31Q7,T6Q1
386,472, 2.5,1.4295919,0.081,0.019,0.0355,0.0276666666666667,33,0,11,0,4,0,0,0,29,0,9,0,1,9,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X4,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T10Q3,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q3-T31Q7,T6Q1
387,474, 2.5,1.4046289,0.0785,0.017,0.0336666666666667,0.033,33,0,11,0,4,0,0,0,29,0,9,0,1,9,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X4,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q4,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q3-T31Q7,T6Q1
388,475, 2.5,1.4013089,0.0776666666666667,0.0166666666666667,0.0328333333333333,0.0338333333333333,33,0,11,0,4,0,0,0,29,0,9,0,1,8,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q14X0-T31Q15X0,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X3,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q4,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q3-T31Q7,T6Q1
389,477, 2.5,1.4126169,0.0748333333333333,0.0158333333333333,0.0311666666666667,0.0346666666666667,33,0,11,0,4,0,0,0,22,7,9,0,1,6,0,5,25,0,1,3,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0, T17Q33X0,T18Q5X0-T24Q6X0,T20Q4X0,,T30Q10X4-T31Q12X3,T32Q4X0-T33Q5X0, T25Q1X3-T26Q0X2-T27Q0X1,T34Q0X5, T39Q17X0-T49Q8X0,T46Q1X3,,,,T8Q1X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q4,,,, T13Q1,T19Q60,,,,,,T30Q1, T4Q3-T31Q7,T6Q1
